time rula_score rula_base_score rula_confidence neck_score neck_base_score neck_confidence neck_angle trunk_score trunk_base_score trunk_confidence trunk_angle legs_score legs_base_score legs_confidence legs_angle upper_arm_left_score upper_arm_left_base_score upper_arm_left_confidence upper_arm_left_angle upper_arm_right_score upper_arm_right_base_score upper_arm_right_confidence upper_arm_right_angle lower_arm_left_score lower_arm_left_base_score lower_arm_left_confidence lower_arm_left_angle lower_arm_right_score lower_arm_right_base_score lower_arm_right_confidence lower_arm_right_angle wrist_left_score wrist_left_base_score wrist_left_confidence wrist_left_angle wrist_right_score wrist_right_base_score wrist_right_confidence wrist_right_angle
1643632875.04466915 5.00000000 6.00000000 0.85416667 2.00000000 2.00000000 1.00000000 13.00000000 4.62500000 5.00000000 0.87500000 60.00000000 0.68750000 2.00000000 0.34375000 61.00000000 3.00000000 3.00000000 1.00000000 76.00000000 3.00000000 3.00000000 1.00000000 72.00000000 1.00000000 1.00000000 1.00000000 62.00000000 2.00000000 2.00000000 1.00000000 48.00000000 1.00000000 1.00000000 1.00000000 17.00000000 0.81250000 1.00000000 0.81250000 14.00000000
1643632875.11135530 5.00000000 6.00000000 0.89062500 2.00000000 2.00000000 1.00000000 11.00000000 5.00000000 5.00000000 1.00000000 50.00000000 0.87500000 2.00000000 0.43750000 63.00000000 3.00000000 3.00000000 1.00000000 61.00000000 3.00000000 3.00000000 1.00000000 59.00000000 1.00000000 1.00000000 1.00000000 70.00000000 2.00000000 2.00000000 1.00000000 54.00000000 1.00000000 1.00000000 1.00000000 18.00000000 0.81250000 1.00000000 0.81250000 16.00000000
1643632875.17809534 5.00000000 5.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 5.00000000 5.00000000 1.00000000 48.00000000 0.87500000 2.00000000 0.43750000 66.00000000 3.00000000 3.00000000 1.00000000 52.00000000 3.00000000 3.00000000 1.00000000 54.00000000 1.00000000 1.00000000 1.00000000 77.00000000 2.00000000 2.00000000 1.00000000 59.00000000 1.00000000 1.00000000 1.00000000 20.00000000 1.00000000 1.00000000 1.00000000 20.00000000
1643632875.24479771 5.00000000 6.00000000 0.90625000 2.00000000 2.00000000 1.00000000 8.00000000 5.00000000 5.00000000 1.00000000 48.00000000 0.87500000 2.00000000 0.43750000 68.00000000 3.00000000 3.00000000 1.00000000 48.00000000 3.00000000 3.00000000 1.00000000 53.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 61.00000000 1.00000000 1.00000000 1.00000000 22.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1643632875.31147432 4.00000000 4.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 4.00000000 4.00000000 1.00000000 32.00000000 0.87500000 2.00000000 0.43750000 65.00000000 2.00000000 2.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 35.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 71.00000000 1.00000000 1.00000000 1.00000000 16.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1643632875.37817049 3.00000000 4.00000000 0.90625000 1.00000000 1.00000000 1.00000000 6.00000000 3.00000000 3.00000000 1.00000000 15.00000000 0.87500000 2.00000000 0.43750000 68.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 80.00000000 1.00000000 1.00000000 1.00000000 75.00000000 1.00000000 1.00000000 1.00000000 11.00000000 1.00000000 1.00000000 1.00000000 15.00000000
1643632875.44489717 2.00000000 2.00000000 0.90625000 1.00000000 1.00000000 1.00000000 5.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 70.00000000 1.00000000 1.00000000 1.00000000 18.00000000 2.00000000 2.00000000 1.00000000 22.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 79.00000000 1.00000000 1.00000000 1.00000000 13.00000000 1.00000000 1.00000000 1.00000000 11.00000000
1643632875.51158357 2.00000000 2.00000000 0.89062500 2.00000000 2.00000000 1.00000000 8.00000000 2.00000000 2.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 68.00000000 1.00000000 1.00000000 1.00000000 18.00000000 2.00000000 2.00000000 1.00000000 22.00000000 1.00000000 1.00000000 1.00000000 81.00000000 1.00000000 1.00000000 1.00000000 82.00000000 0.81250000 1.00000000 0.81250000 22.00000000 1.00000000 1.00000000 1.00000000 9.00000000
1643632875.57827520 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 8.00000000 3.00000000 3.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 64.00000000 1.00000000 1.00000000 1.00000000 14.00000000 2.00000000 2.00000000 1.00000000 23.00000000 1.00000000 1.00000000 1.00000000 79.00000000 1.00000000 1.00000000 1.00000000 83.00000000 1.00000000 1.00000000 1.00000000 20.00000000 1.00000000 1.00000000 1.00000000 10.00000000
1643632875.64497638 5.00000000 5.00000000 0.90625000 4.00000000 4.00000000 1.00000000 11.00000000 3.00000000 3.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 59.00000000 1.00000000 1.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 80.00000000 1.00000000 1.00000000 1.00000000 84.00000000 1.00000000 1.00000000 1.00000000 21.00000000 1.00000000 1.00000000 1.00000000 11.00000000
1643632875.71164799 4.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 12.00000000 3.00000000 3.00000000 1.00000000 11.00000000 0.43750000 1.00000000 0.43750000 55.00000000 1.00000000 1.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 84.00000000 1.00000000 1.00000000 1.00000000 85.00000000 1.00000000 1.00000000 1.00000000 22.00000000 1.00000000 1.00000000 1.00000000 11.00000000
1643632875.77834463 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 12.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.43750000 1.00000000 0.43750000 52.00000000 1.00000000 1.00000000 1.00000000 12.00000000 1.00000000 1.00000000 1.00000000 19.00000000 1.00000000 1.00000000 1.00000000 80.00000000 1.00000000 1.00000000 1.00000000 88.00000000 2.00000000 2.00000000 1.00000000 37.00000000 1.00000000 1.00000000 1.00000000 5.00000000
1643632875.84501266 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 12.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.43750000 1.00000000 0.43750000 48.00000000 1.00000000 1.00000000 1.00000000 18.00000000 1.00000000 1.00000000 1.00000000 19.00000000 1.00000000 1.00000000 1.00000000 78.00000000 1.00000000 1.00000000 1.00000000 92.00000000 2.00000000 2.00000000 1.00000000 46.00000000 1.00000000 1.00000000 1.00000000 2.00000000
1643632875.91167116 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 12.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 45.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 20.00000000 1.00000000 1.00000000 1.00000000 79.00000000 1.00000000 1.00000000 1.00000000 95.00000000 2.00000000 2.00000000 1.00000000 53.00000000 1.00000000 1.00000000 1.00000000 7.00000000
1643632875.97834015 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 13.00000000 3.00000000 3.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 42.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 23.00000000 1.00000000 1.00000000 1.00000000 79.00000000 1.00000000 1.00000000 1.00000000 98.00000000 2.00000000 2.00000000 1.00000000 57.00000000 1.00000000 1.00000000 1.00000000 9.00000000
1643632876.04501891 4.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 13.00000000 3.00000000 3.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 39.00000000 2.00000000 2.00000000 1.00000000 21.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 81.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 60.00000000 1.00000000 1.00000000 1.00000000 9.00000000
1643632876.11170030 4.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 14.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 36.00000000 2.00000000 2.00000000 1.00000000 20.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 82.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 61.00000000 1.00000000 1.00000000 1.00000000 7.00000000
1643632876.17842031 4.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 16.00000000 3.00000000 3.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 34.00000000 2.00000000 2.00000000 1.00000000 21.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 83.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 60.00000000 1.00000000 1.00000000 1.00000000 5.00000000
1643632876.24511552 4.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 17.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 33.00000000 2.00000000 2.00000000 1.00000000 21.00000000 2.00000000 2.00000000 1.00000000 27.00000000 1.00000000 1.00000000 1.00000000 86.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 55.00000000 1.00000000 1.00000000 1.00000000 8.00000000
1643632876.31177950 4.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 16.00000000 3.00000000 3.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 33.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 29.00000000 1.00000000 1.00000000 1.00000000 88.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 47.00000000 1.00000000 1.00000000 1.00000000 12.00000000
1643632876.37846327 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 17.00000000 3.00000000 3.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 33.00000000 2.00000000 2.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 32.00000000 1.00000000 1.00000000 1.00000000 88.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 37.00000000 1.00000000 1.00000000 1.00000000 18.00000000
1643632876.44516778 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 17.00000000 2.00000000 2.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 35.00000000 2.00000000 2.00000000 1.00000000 29.00000000 2.00000000 2.00000000 1.00000000 34.00000000 1.00000000 1.00000000 1.00000000 85.00000000 1.00000000 1.00000000 1.00000000 99.00000000 2.00000000 2.00000000 1.00000000 31.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632876.51183462 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 37.00000000 2.00000000 2.00000000 1.00000000 32.00000000 2.00000000 2.00000000 1.00000000 37.00000000 1.00000000 1.00000000 1.00000000 79.00000000 1.00000000 1.00000000 1.00000000 97.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1643632876.57853103 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 39.00000000 2.00000000 2.00000000 1.00000000 34.00000000 2.00000000 2.00000000 1.00000000 39.00000000 1.00000000 1.00000000 1.00000000 78.00000000 1.00000000 1.00000000 1.00000000 95.00000000 1.00000000 1.00000000 1.00000000 23.00000000 2.00000000 2.00000000 1.00000000 25.00000000
1643632876.64526916 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 41.00000000 2.00000000 2.00000000 1.00000000 34.00000000 2.00000000 2.00000000 1.00000000 41.00000000 1.00000000 1.00000000 1.00000000 76.00000000 1.00000000 1.00000000 1.00000000 94.00000000 1.00000000 1.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 27.00000000
1643632876.71194768 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 42.00000000 2.00000000 2.00000000 1.00000000 35.00000000 2.00000000 2.00000000 1.00000000 42.00000000 1.00000000 1.00000000 1.00000000 75.00000000 1.00000000 1.00000000 1.00000000 93.00000000 1.00000000 1.00000000 1.00000000 13.00000000 2.00000000 2.00000000 1.00000000 28.00000000
1643632876.77866411 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 15.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 43.00000000 2.00000000 2.00000000 1.00000000 34.00000000 2.00000000 2.00000000 1.00000000 41.00000000 1.00000000 1.00000000 1.00000000 74.00000000 1.00000000 1.00000000 1.00000000 92.00000000 1.00000000 1.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 29.00000000
1643632876.84534168 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 15.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 45.00000000 2.00000000 2.00000000 1.00000000 32.00000000 2.00000000 2.00000000 1.00000000 40.00000000 1.00000000 1.00000000 1.00000000 74.00000000 1.00000000 1.00000000 1.00000000 93.00000000 1.00000000 1.00000000 1.00000000 14.00000000 2.00000000 2.00000000 1.00000000 30.00000000
1643632876.91202641 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 15.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 46.00000000 2.00000000 2.00000000 1.00000000 29.00000000 2.00000000 2.00000000 1.00000000 40.00000000 1.00000000 1.00000000 1.00000000 76.00000000 1.00000000 1.00000000 1.00000000 95.00000000 1.00000000 1.00000000 1.00000000 15.00000000 2.00000000 2.00000000 1.00000000 30.00000000
1643632876.97870684 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 15.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 47.00000000 2.00000000 2.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 40.00000000 1.00000000 1.00000000 1.00000000 78.00000000 1.00000000 1.00000000 1.00000000 97.00000000 1.00000000 1.00000000 1.00000000 14.00000000 2.00000000 2.00000000 1.00000000 29.00000000
1643632877.04543757 2.00000000 2.00000000 0.90625000 2.00000000 2.00000000 1.00000000 17.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 47.00000000 2.00000000 2.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 40.00000000 1.00000000 1.00000000 1.00000000 81.00000000 1.00000000 1.00000000 1.00000000 99.00000000 1.00000000 1.00000000 1.00000000 15.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1643632877.11212087 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 19.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 46.00000000 2.00000000 2.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 40.00000000 1.00000000 1.00000000 1.00000000 84.00000000 2.00000000 2.00000000 1.00000000 101.00000000 1.00000000 1.00000000 1.00000000 16.00000000 1.00000000 1.00000000 1.00000000 19.00000000
1643632877.17880678 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 45.00000000 2.00000000 2.00000000 1.00000000 24.00000000 2.00000000 2.00000000 1.00000000 42.00000000 1.00000000 1.00000000 1.00000000 87.00000000 2.00000000 2.00000000 1.00000000 102.00000000 1.00000000 1.00000000 1.00000000 16.00000000 1.00000000 1.00000000 1.00000000 20.00000000
1643632877.24550891 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 24.00000000 2.00000000 2.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 45.00000000 2.00000000 2.00000000 1.00000000 24.00000000 3.00000000 3.00000000 1.00000000 45.00000000 1.00000000 1.00000000 1.00000000 91.00000000 2.00000000 2.00000000 1.00000000 103.00000000 1.00000000 1.00000000 1.00000000 12.00000000 1.00000000 1.00000000 1.00000000 18.00000000
1643632877.31219196 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 44.00000000 2.00000000 2.00000000 1.00000000 24.00000000 3.00000000 3.00000000 1.00000000 46.00000000 1.00000000 1.00000000 1.00000000 94.00000000 2.00000000 2.00000000 1.00000000 104.00000000 1.00000000 1.00000000 1.00000000 11.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632877.37891912 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 45.00000000 2.00000000 2.00000000 1.00000000 23.00000000 3.00000000 3.00000000 1.00000000 48.00000000 1.00000000 1.00000000 1.00000000 97.00000000 2.00000000 2.00000000 1.00000000 104.00000000 1.00000000 1.00000000 1.00000000 12.00000000 1.00000000 1.00000000 1.00000000 16.00000000
1643632877.44561195 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 45.00000000 2.00000000 2.00000000 1.00000000 21.00000000 3.00000000 3.00000000 1.00000000 49.00000000 1.00000000 1.00000000 1.00000000 98.00000000 2.00000000 2.00000000 1.00000000 104.00000000 1.00000000 1.00000000 1.00000000 17.00000000 1.00000000 1.00000000 1.00000000 16.00000000
1643632877.51230550 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 46.00000000 2.00000000 2.00000000 1.00000000 20.00000000 3.00000000 3.00000000 1.00000000 50.00000000 1.00000000 1.00000000 1.00000000 98.00000000 2.00000000 2.00000000 1.00000000 104.00000000 1.00000000 1.00000000 1.00000000 20.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632877.57897592 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 46.00000000 1.00000000 1.00000000 1.00000000 19.00000000 3.00000000 3.00000000 1.00000000 51.00000000 1.00000000 1.00000000 1.00000000 98.00000000 2.00000000 2.00000000 1.00000000 103.00000000 1.00000000 1.00000000 1.00000000 23.00000000 1.00000000 1.00000000 1.00000000 18.00000000
1643632877.64564109 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 47.00000000 1.00000000 1.00000000 1.00000000 17.00000000 3.00000000 3.00000000 1.00000000 51.00000000 1.00000000 1.00000000 1.00000000 97.00000000 2.00000000 2.00000000 1.00000000 103.00000000 1.00000000 1.00000000 1.00000000 23.00000000 1.00000000 1.00000000 1.00000000 19.00000000
1643632877.71231580 3.00000000 3.00000000 0.89062500 3.00000000 3.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 11.00000000 0.43750000 1.00000000 0.43750000 46.00000000 1.00000000 1.00000000 1.00000000 15.00000000 3.00000000 3.00000000 1.00000000 51.00000000 1.00000000 1.00000000 1.00000000 97.00000000 2.00000000 2.00000000 1.00000000 103.00000000 0.81250000 1.00000000 0.81250000 24.00000000 1.00000000 1.00000000 1.00000000 20.00000000
1643632877.77901435 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 11.00000000 0.87500000 2.00000000 0.43750000 45.00000000 1.00000000 1.00000000 1.00000000 14.00000000 3.00000000 3.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 96.00000000 2.00000000 2.00000000 1.00000000 102.00000000 2.00000000 2.00000000 1.00000000 27.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632877.84569097 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 12.00000000 0.87500000 2.00000000 0.43750000 43.00000000 1.00000000 1.00000000 1.00000000 12.00000000 3.00000000 3.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 95.00000000 2.00000000 2.00000000 1.00000000 101.00000000 2.00000000 2.00000000 1.00000000 29.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632877.91235590 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 12.00000000 0.87500000 2.00000000 0.43750000 41.00000000 1.00000000 1.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 95.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 28.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632877.97909737 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 11.00000000 0.87500000 2.00000000 0.43750000 40.00000000 1.00000000 1.00000000 1.00000000 8.00000000 3.00000000 3.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 95.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 27.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1643632878.04580164 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 30.00000000 2.00000000 2.00000000 1.00000000 10.00000000 0.87500000 2.00000000 0.43750000 40.00000000 1.00000000 1.00000000 1.00000000 6.00000000 3.00000000 3.00000000 1.00000000 53.00000000 1.00000000 1.00000000 1.00000000 95.00000000 2.00000000 2.00000000 1.00000000 100.00000000 1.00000000 1.00000000 1.00000000 24.00000000 1.00000000 1.00000000 1.00000000 19.00000000
1643632878.11245966 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 30.00000000 2.00000000 2.00000000 1.00000000 11.00000000 0.87500000 2.00000000 0.43750000 38.00000000 1.00000000 1.00000000 1.00000000 6.00000000 3.00000000 3.00000000 1.00000000 53.00000000 1.00000000 1.00000000 1.00000000 94.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 30.00000000 1.00000000 1.00000000 1.00000000 21.00000000
1643632878.17915702 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 30.00000000 2.00000000 2.00000000 1.00000000 12.00000000 0.87500000 2.00000000 0.43750000 37.00000000 1.00000000 1.00000000 1.00000000 6.00000000 3.00000000 3.00000000 1.00000000 53.00000000 1.00000000 1.00000000 1.00000000 92.00000000 1.00000000 1.00000000 1.00000000 99.00000000 2.00000000 2.00000000 1.00000000 35.00000000 2.00000000 2.00000000 1.00000000 25.00000000
1643632878.24583077 3.00000000 4.00000000 0.90625000 3.00000000 3.00000000 1.00000000 30.00000000 2.00000000 2.00000000 1.00000000 12.00000000 0.87500000 2.00000000 0.43750000 36.00000000 1.00000000 1.00000000 1.00000000 8.00000000 3.00000000 3.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 92.00000000 1.00000000 1.00000000 1.00000000 99.00000000 2.00000000 2.00000000 1.00000000 39.00000000 2.00000000 2.00000000 1.00000000 29.00000000
1643632878.31252933 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 13.00000000 0.43750000 1.00000000 0.43750000 37.00000000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 90.00000000 2.00000000 2.00000000 1.00000000 100.00000000 2.00000000 2.00000000 1.00000000 42.00000000 2.00000000 2.00000000 1.00000000 32.00000000
1643632878.37922883 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 12.00000000 0.43750000 1.00000000 0.43750000 38.00000000 1.00000000 1.00000000 1.00000000 12.00000000 3.00000000 3.00000000 1.00000000 51.00000000 1.00000000 1.00000000 1.00000000 90.00000000 2.00000000 2.00000000 1.00000000 101.00000000 2.00000000 2.00000000 1.00000000 48.00000000 2.00000000 2.00000000 1.00000000 33.00000000
1643632878.44593072 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 13.00000000 0.43750000 1.00000000 0.43750000 40.00000000 1.00000000 1.00000000 1.00000000 15.00000000 3.00000000 3.00000000 1.00000000 51.00000000 1.00000000 1.00000000 1.00000000 89.00000000 2.00000000 2.00000000 1.00000000 102.00000000 2.00000000 2.00000000 1.00000000 42.00000000 2.00000000 2.00000000 1.00000000 34.00000000
1643632878.51261854 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 11.00000000 0.43750000 1.00000000 0.43750000 41.00000000 1.00000000 1.00000000 1.00000000 17.00000000 3.00000000 3.00000000 1.00000000 50.00000000 1.00000000 1.00000000 1.00000000 87.00000000 2.00000000 2.00000000 1.00000000 104.00000000 2.00000000 2.00000000 1.00000000 38.00000000 2.00000000 2.00000000 1.00000000 31.00000000
1643632878.57930923 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 43.00000000 1.00000000 1.00000000 1.00000000 19.00000000 3.00000000 3.00000000 1.00000000 48.00000000 1.00000000 1.00000000 1.00000000 85.00000000 2.00000000 2.00000000 1.00000000 102.00000000 2.00000000 2.00000000 1.00000000 36.00000000 2.00000000 2.00000000 1.00000000 31.00000000
1643632878.64603162 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 43.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 44.00000000 1.00000000 1.00000000 1.00000000 85.00000000 2.00000000 2.00000000 1.00000000 103.00000000 2.00000000 2.00000000 1.00000000 32.00000000 2.00000000 2.00000000 1.00000000 28.00000000
1643632878.71269250 3.00000000 3.00000000 0.90625000 3.00000000 3.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 43.00000000 2.00000000 2.00000000 1.00000000 23.00000000 2.00000000 2.00000000 1.00000000 40.00000000 1.00000000 1.00000000 1.00000000 86.00000000 2.00000000 2.00000000 1.00000000 102.00000000 2.00000000 2.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 25.00000000
