time rula_score rula_base_score rula_confidence neck_score neck_base_score neck_confidence neck_angle trunk_score trunk_base_score trunk_confidence trunk_angle legs_score legs_base_score legs_confidence legs_angle upper_arm_left_score upper_arm_left_base_score upper_arm_left_confidence upper_arm_left_angle upper_arm_right_score upper_arm_right_base_score upper_arm_right_confidence upper_arm_right_angle lower_arm_left_score lower_arm_left_base_score lower_arm_left_confidence lower_arm_left_angle lower_arm_right_score lower_arm_right_base_score lower_arm_right_confidence lower_arm_right_angle wrist_left_score wrist_left_base_score wrist_left_confidence wrist_left_angle wrist_right_score wrist_right_base_score wrist_right_confidence wrist_right_angle
1651579269.77168798 3.00000000 3.00000000 0.93750000 2.00000000 2.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 10.00000000 0.62500000 1.00000000 0.62500000 35.00000000 1.00000000 1.00000000 1.00000000 5.00000000 2.00000000 2.00000000 1.00000000 41.00000000 2.00000000 2.00000000 1.00000000 44.00000000 2.00000000 2.00000000 1.00000000 29.00000000 2.00000000 2.00000000 1.00000000 45.00000000 2.00000000 2.00000000 1.00000000 53.00000000
1651579269.83850646 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 35.00000000 1.00000000 1.00000000 1.00000000 5.00000000 2.00000000 2.00000000 1.00000000 38.00000000 2.00000000 2.00000000 1.00000000 47.00000000 2.00000000 2.00000000 1.00000000 32.00000000 2.00000000 2.00000000 1.00000000 46.00000000 2.00000000 2.00000000 1.00000000 59.00000000
1651579269.90507197 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 40.00000000 1.00000000 1.00000000 1.00000000 8.00000000 2.00000000 2.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 48.00000000 2.00000000 2.00000000 1.00000000 39.00000000 2.00000000 2.00000000 1.00000000 49.00000000 2.00000000 2.00000000 1.00000000 64.00000000
1651579269.97174525 2.00000000 2.00000000 0.90625000 1.00000000 1.00000000 1.00000000 8.00000000 2.00000000 2.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 43.00000000 1.00000000 1.00000000 1.00000000 8.00000000 1.00000000 1.00000000 1.00000000 19.00000000 2.00000000 2.00000000 1.00000000 46.00000000 2.00000000 2.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 48.00000000
1651579270.03847957 2.00000000 2.00000000 0.90625000 1.00000000 1.00000000 1.00000000 8.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 46.00000000 1.00000000 1.00000000 1.00000000 8.00000000 1.00000000 1.00000000 1.00000000 18.00000000 2.00000000 2.00000000 1.00000000 46.00000000 2.00000000 2.00000000 1.00000000 23.00000000 1.00000000 1.00000000 1.00000000 12.00000000 2.00000000 2.00000000 1.00000000 39.00000000
1651579270.10532713 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 8.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 49.00000000 1.00000000 1.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 20.00000000 2.00000000 2.00000000 1.00000000 46.00000000 2.00000000 2.00000000 1.00000000 20.00000000 1.00000000 1.00000000 1.00000000 3.00000000 2.00000000 2.00000000 1.00000000 37.00000000
1651579270.17216349 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 50.00000000 1.00000000 1.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 21.00000000 2.00000000 2.00000000 1.00000000 48.00000000 2.00000000 2.00000000 1.00000000 16.00000000 1.00000000 1.00000000 1.00000000 7.00000000 2.00000000 2.00000000 1.00000000 33.00000000
1651579270.23872900 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 51.00000000 1.00000000 1.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 20.00000000 2.00000000 2.00000000 1.00000000 48.00000000 2.00000000 2.00000000 1.00000000 14.00000000 1.00000000 1.00000000 1.00000000 9.00000000 2.00000000 2.00000000 1.00000000 30.00000000
1651579270.30552673 2.00000000 2.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 51.00000000 1.00000000 1.00000000 1.00000000 9.00000000 1.00000000 1.00000000 1.00000000 19.00000000 2.00000000 2.00000000 1.00000000 48.00000000 2.00000000 2.00000000 1.00000000 14.00000000 1.00000000 1.00000000 1.00000000 12.00000000 2.00000000 2.00000000 1.00000000 29.00000000
1651579270.37232757 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 49.00000000 1.00000000 1.00000000 1.00000000 5.00000000 2.00000000 2.00000000 1.00000000 20.00000000 2.00000000 2.00000000 1.00000000 32.00000000 2.00000000 2.00000000 1.00000000 13.00000000 2.00000000 2.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 26.00000000
1651579270.43934202 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 49.00000000 1.00000000 1.00000000 1.00000000 7.00000000 1.00000000 1.00000000 1.00000000 19.00000000 2.00000000 2.00000000 1.00000000 21.00000000 2.00000000 2.00000000 1.00000000 13.00000000 2.00000000 2.00000000 1.00000000 36.00000000 1.00000000 1.00000000 1.00000000 16.00000000
1651579270.50595331 3.00000000 4.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.87500000 2.00000000 0.43750000 48.00000000 1.00000000 1.00000000 1.00000000 9.00000000 1.00000000 1.00000000 1.00000000 18.00000000 2.00000000 2.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 15.00000000 2.00000000 2.00000000 1.00000000 44.00000000 1.00000000 1.00000000 1.00000000 3.00000000
1651579270.57258344 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.87500000 2.00000000 0.43750000 48.00000000 2.00000000 2.00000000 1.00000000 11.00000000 1.00000000 1.00000000 1.00000000 17.00000000 2.00000000 2.00000000 1.00000000 18.00000000 2.00000000 2.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 45.00000000 1.00000000 1.00000000 1.00000000 15.00000000
1651579270.63918400 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.87500000 2.00000000 0.43750000 49.00000000 1.00000000 1.00000000 1.00000000 12.00000000 1.00000000 1.00000000 1.00000000 18.00000000 2.00000000 2.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 21.00000000 2.00000000 2.00000000 1.00000000 33.00000000 2.00000000 2.00000000 1.00000000 25.00000000
1651579270.70584345 3.00000000 4.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.87500000 2.00000000 0.43750000 48.00000000 1.00000000 1.00000000 1.00000000 15.00000000 1.00000000 1.00000000 1.00000000 17.00000000 2.00000000 2.00000000 1.00000000 34.00000000 2.00000000 2.00000000 1.00000000 24.00000000 2.00000000 2.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 30.00000000
1651579270.77257705 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 48.00000000 1.00000000 1.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 20.00000000 2.00000000 2.00000000 1.00000000 40.00000000 2.00000000 2.00000000 1.00000000 34.00000000 2.00000000 2.00000000 1.00000000 26.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1651579270.83916306 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.43750000 1.00000000 0.43750000 48.00000000 1.00000000 1.00000000 1.00000000 13.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 44.00000000 2.00000000 2.00000000 1.00000000 43.00000000 2.00000000 2.00000000 1.00000000 27.00000000 1.00000000 1.00000000 1.00000000 19.00000000
1651579270.90578103 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 1.00000000 0.43750000 1.00000000 0.43750000 48.00000000 1.00000000 1.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 24.00000000 2.00000000 2.00000000 1.00000000 50.00000000 2.00000000 2.00000000 1.00000000 52.00000000 1.00000000 1.00000000 1.00000000 24.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1651579270.97247577 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 1.00000000 0.43750000 1.00000000 0.43750000 46.00000000 1.00000000 1.00000000 1.00000000 8.00000000 2.00000000 2.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 57.00000000 1.00000000 1.00000000 1.00000000 64.00000000 2.00000000 2.00000000 1.00000000 28.00000000 1.00000000 1.00000000 1.00000000 22.00000000
1651579271.03908563 3.00000000 3.00000000 0.89062500 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 1.00000000 0.43750000 1.00000000 0.43750000 45.00000000 1.00000000 1.00000000 1.00000000 16.00000000 2.00000000 2.00000000 1.00000000 30.00000000 1.00000000 1.00000000 1.00000000 65.00000000 1.00000000 1.00000000 1.00000000 74.00000000 1.62500000 2.00000000 0.81250000 29.00000000 1.00000000 1.00000000 1.00000000 11.00000000
1651579271.10585785 4.00000000 4.00000000 0.86979167 2.00000000 2.00000000 1.00000000 10.00000000 2.81250000 3.00000000 0.87500000 2.00000000 0.34375000 1.00000000 0.34375000 44.00000000 2.00000000 2.00000000 1.00000000 24.00000000 2.00000000 2.00000000 1.00000000 29.00000000 1.00000000 1.00000000 1.00000000 72.00000000 1.00000000 1.00000000 1.00000000 81.00000000 2.00000000 2.00000000 1.00000000 37.00000000 2.00000000 2.00000000 1.00000000 27.00000000
1651579271.17276764 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 13.00000000 3.00000000 3.00000000 1.00000000 5.00000000 0.43750000 1.00000000 0.43750000 44.00000000 2.00000000 2.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 29.00000000 1.00000000 1.00000000 1.00000000 79.00000000 1.00000000 1.00000000 1.00000000 84.00000000 2.00000000 2.00000000 1.00000000 36.00000000 2.00000000 2.00000000 1.00000000 42.00000000
1651579271.23962379 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 14.00000000 3.00000000 3.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 42.00000000 2.00000000 2.00000000 1.00000000 29.00000000 2.00000000 2.00000000 1.00000000 27.00000000 1.00000000 1.00000000 1.00000000 81.00000000 1.00000000 1.00000000 1.00000000 86.00000000 2.00000000 2.00000000 1.00000000 37.00000000 2.00000000 2.00000000 1.00000000 38.00000000
1651579271.30621672 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 12.00000000 2.00000000 2.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 41.00000000 2.00000000 2.00000000 1.00000000 28.00000000 2.00000000 2.00000000 1.00000000 28.00000000 1.00000000 1.00000000 1.00000000 81.00000000 1.00000000 1.00000000 1.00000000 85.00000000 2.00000000 2.00000000 1.00000000 38.00000000 2.00000000 2.00000000 1.00000000 29.00000000
1651579271.37289548 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 40.00000000 2.00000000 2.00000000 1.00000000 29.00000000 2.00000000 2.00000000 1.00000000 28.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 82.00000000 2.00000000 2.00000000 1.00000000 33.00000000 1.00000000 1.00000000 1.00000000 14.00000000
1651579271.43952632 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 12.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 39.00000000 2.00000000 2.00000000 1.00000000 29.00000000 2.00000000 2.00000000 1.00000000 26.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 78.00000000 2.00000000 2.00000000 1.00000000 34.00000000 1.00000000 1.00000000 1.00000000 5.00000000
1651579271.50629210 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 37.00000000 2.00000000 2.00000000 1.00000000 27.00000000 2.00000000 2.00000000 1.00000000 26.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 76.00000000 2.00000000 2.00000000 1.00000000 36.00000000 1.00000000 1.00000000 1.00000000 7.00000000
1651579271.57281804 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 36.00000000 2.00000000 2.00000000 1.00000000 26.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 75.00000000 2.00000000 2.00000000 1.00000000 37.00000000 1.00000000 1.00000000 1.00000000 11.00000000
1651579271.63935399 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 6.00000000 0.43750000 1.00000000 0.43750000 35.00000000 2.00000000 2.00000000 1.00000000 25.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 74.00000000 2.00000000 2.00000000 1.00000000 38.00000000 1.00000000 1.00000000 1.00000000 14.00000000
1651579271.70605755 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 34.00000000 2.00000000 2.00000000 1.00000000 24.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 83.00000000 1.00000000 1.00000000 1.00000000 73.00000000 2.00000000 2.00000000 1.00000000 35.00000000 1.00000000 1.00000000 1.00000000 16.00000000
1651579271.77260637 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 7.00000000 0.43750000 1.00000000 0.43750000 34.00000000 2.00000000 2.00000000 1.00000000 23.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 84.00000000 1.00000000 1.00000000 1.00000000 72.00000000 2.00000000 2.00000000 1.00000000 33.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1651579271.83953500 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 33.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 84.00000000 1.00000000 1.00000000 1.00000000 72.00000000 2.00000000 2.00000000 1.00000000 30.00000000 1.00000000 1.00000000 1.00000000 18.00000000
1651579271.90610719 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 32.00000000 2.00000000 2.00000000 1.00000000 22.00000000 2.00000000 2.00000000 1.00000000 24.00000000 1.00000000 1.00000000 1.00000000 84.00000000 1.00000000 1.00000000 1.00000000 72.00000000 2.00000000 2.00000000 1.00000000 29.00000000 1.00000000 1.00000000 1.00000000 18.00000000
1651579271.97261071 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 30.00000000 2.00000000 2.00000000 1.00000000 23.00000000 2.00000000 2.00000000 1.00000000 24.00000000 1.00000000 1.00000000 1.00000000 83.00000000 1.00000000 1.00000000 1.00000000 72.00000000 2.00000000 2.00000000 1.00000000 30.00000000 1.00000000 1.00000000 1.00000000 20.00000000
1651579272.03932500 3.00000000 3.00000000 0.90625000 2.00000000 2.00000000 1.00000000 11.00000000 2.00000000 2.00000000 1.00000000 9.00000000 0.43750000 1.00000000 0.43750000 29.00000000 2.00000000 2.00000000 1.00000000 23.00000000 2.00000000 2.00000000 1.00000000 25.00000000 1.00000000 1.00000000 1.00000000 82.00000000 1.00000000 1.00000000 1.00000000 72.00000000 2.00000000 2.00000000 1.00000000 29.00000000 1.00000000 1.00000000 1.00000000 22.00000000
