time rula_score rula_base_score rula_confidence neck_score neck_base_score neck_confidence neck_angle trunk_score trunk_base_score trunk_confidence trunk_angle legs_score legs_base_score legs_confidence legs_angle upper_arm_left_score upper_arm_left_base_score upper_arm_left_confidence upper_arm_left_angle upper_arm_right_score upper_arm_right_base_score upper_arm_right_confidence upper_arm_right_angle lower_arm_left_score lower_arm_left_base_score lower_arm_left_confidence lower_arm_left_angle lower_arm_right_score lower_arm_right_base_score lower_arm_right_confidence lower_arm_right_angle wrist_left_score wrist_left_base_score wrist_left_confidence wrist_left_angle wrist_right_score wrist_right_base_score wrist_right_confidence wrist_right_angle
1651579110.04808974 3.00000000 3.00000000 0.83984375 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 2.00000000 0.43750000 1.00000000 0.43750000 34.00000000 3.00000000 3.00000000 1.00000000 48.00000000 3.00000000 3.00000000 1.00000000 50.00000000 0.81250000 1.00000000 0.76562500 79.00000000 1.00000000 1.00000000 1.00000000 72.00000000 0.87500000 2.00000000 0.43750000 54.00000000 1.00000000 1.00000000 1.00000000 21.00000000
1651579110.11463261 4.00000000 4.00000000 0.89062500 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.43750000 1.00000000 0.43750000 35.00000000 3.00000000 3.00000000 1.00000000 54.00000000 3.00000000 3.00000000 1.00000000 55.00000000 1.00000000 1.00000000 1.00000000 74.00000000 1.00000000 1.00000000 1.00000000 65.00000000 2.00000000 2.00000000 1.00000000 43.00000000 0.81250000 1.00000000 0.81250000 18.00000000
1651579110.18129945 3.00000000 3.00000000 0.83984375 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 2.00000000 0.43750000 1.00000000 0.43750000 36.00000000 3.00000000 3.00000000 1.00000000 61.00000000 3.00000000 3.00000000 1.00000000 59.00000000 1.00000000 1.00000000 1.00000000 68.00000000 0.81250000 1.00000000 0.76562500 64.00000000 2.00000000 2.00000000 1.00000000 29.00000000 0.87500000 2.00000000 0.43750000 25.00000000
1651579110.24818897 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 1.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 67.00000000 3.00000000 3.00000000 1.00000000 63.00000000 1.00000000 1.00000000 1.00000000 61.00000000 2.00000000 2.00000000 1.00000000 58.00000000 1.00000000 1.00000000 1.00000000 17.00000000 2.00000000 2.00000000 1.00000000 27.00000000
1651579110.31467700 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 11.00000000 3.00000000 3.00000000 1.00000000 2.00000000 0.43750000 1.00000000 0.43750000 38.00000000 3.00000000 3.00000000 1.00000000 70.00000000 3.00000000 3.00000000 1.00000000 66.00000000 2.00000000 2.00000000 1.00000000 58.00000000 2.00000000 2.00000000 1.00000000 51.00000000 1.00000000 1.00000000 1.00000000 11.00000000 1.00000000 1.00000000 1.00000000 19.00000000
1651579110.38130736 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 73.00000000 3.00000000 3.00000000 1.00000000 68.00000000 2.00000000 2.00000000 1.00000000 52.00000000 2.00000000 2.00000000 1.00000000 45.00000000 1.00000000 1.00000000 1.00000000 7.00000000 1.00000000 1.00000000 1.00000000 15.00000000
1651579110.44776487 4.00000000 4.00000000 0.90625000 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 75.00000000 3.00000000 3.00000000 1.00000000 71.00000000 2.00000000 2.00000000 1.00000000 49.00000000 2.00000000 2.00000000 1.00000000 41.00000000 1.00000000 1.00000000 1.00000000 5.00000000 1.00000000 1.00000000 1.00000000 13.00000000
1651579110.51468682 4.00000000 4.00000000 0.83984375 2.00000000 2.00000000 1.00000000 10.00000000 3.00000000 3.00000000 1.00000000 3.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 77.00000000 3.00000000 3.00000000 1.00000000 73.00000000 2.00000000 2.00000000 1.00000000 46.00000000 1.62500000 2.00000000 0.76562500 40.00000000 1.00000000 1.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 13.00000000
1651579110.58113670 3.00000000 3.00000000 0.90625000 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 8.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 78.00000000 3.00000000 3.00000000 1.00000000 73.00000000 2.00000000 2.00000000 1.00000000 41.00000000 2.00000000 2.00000000 1.00000000 33.00000000 1.00000000 1.00000000 1.00000000 4.00000000 1.00000000 1.00000000 1.00000000 17.00000000
1651579110.64814854 3.00000000 3.00000000 0.83984375 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 79.00000000 3.00000000 3.00000000 1.00000000 75.00000000 2.00000000 2.00000000 1.00000000 37.00000000 1.62500000 2.00000000 0.76562500 32.00000000 1.00000000 1.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 20.00000000
1651579110.71464705 3.00000000 3.00000000 0.83984375 1.00000000 1.00000000 1.00000000 9.00000000 3.00000000 3.00000000 1.00000000 10.00000000 0.43750000 1.00000000 0.43750000 37.00000000 3.00000000 3.00000000 1.00000000 81.00000000 3.00000000 3.00000000 1.00000000 77.00000000 2.00000000 2.00000000 1.00000000 34.00000000 1.62500000 2.00000000 0.76562500 31.00000000 1.00000000 1.00000000 1.00000000 4.00000000 0.43750000 1.00000000 0.43750000 23.00000000
1651579110.78133583 4.00000000 4.00000000 0.79253472 2.00000000 2.00000000 1.00000000 8.00000000 3.00000000 3.00000000 1.00000000 13.00000000 0.43750000 1.00000000 0.43750000 39.00000000 2.25000000 3.00000000 0.85416667 76.00000000 3.00000000 3.00000000 1.00000000 79.00000000 0.87500000 2.00000000 0.53125000 37.00000000 2.00000000 2.00000000 1.00000000 23.00000000 0.25000000 1.00000000 0.25000000 5.00000000 1.00000000 1.00000000 1.00000000 20.00000000
1651579110.84797692 5.00000000 5.00000000 0.72612847 2.00000000 2.00000000 1.00000000 7.00000000 4.00000000 4.00000000 1.00000000 14.00000000 0.43750000 1.00000000 0.43750000 40.00000000 2.25000000 3.00000000 0.85416667 72.00000000 4.00000000 4.00000000 1.00000000 82.00000000 0.87500000 2.00000000 0.53125000 40.00000000 1.62500000 2.00000000 0.76562500 24.00000000 0.25000000 1.00000000 0.25000000 8.00000000 0.87500000 2.00000000 0.43750000 25.00000000
1651579110.91444421 5.00000000 5.00000000 0.72612847 2.00000000 2.00000000 1.00000000 7.00000000 4.00000000 4.00000000 1.00000000 14.00000000 0.43750000 1.00000000 0.43750000 41.00000000 2.25000000 3.00000000 0.85416667 68.00000000 4.00000000 4.00000000 1.00000000 83.00000000 0.87500000 2.00000000 0.53125000 43.00000000 1.62500000 2.00000000 0.76562500 27.00000000 0.25000000 1.00000000 0.25000000 12.00000000 0.87500000 2.00000000 0.43750000 29.00000000
1651579110.98121572 5.00000000 5.00000000 0.79253472 2.00000000 2.00000000 1.00000000 7.00000000 4.00000000 4.00000000 1.00000000 15.00000000 0.43750000 1.00000000 0.43750000 41.00000000 2.25000000 3.00000000 0.85416667 64.00000000 4.00000000 4.00000000 1.00000000 84.00000000 0.87500000 2.00000000 0.53125000 43.00000000 2.00000000 2.00000000 1.00000000 21.00000000 0.25000000 1.00000000 0.25000000 22.00000000 1.00000000 1.00000000 1.00000000 23.00000000
1651579111.04790640 5.00000000 5.00000000 0.72612847 2.00000000 2.00000000 1.00000000 6.00000000 4.00000000 4.00000000 1.00000000 15.00000000 0.43750000 1.00000000 0.43750000 40.00000000 2.25000000 3.00000000 0.85416667 59.00000000 4.00000000 4.00000000 1.00000000 85.00000000 0.87500000 2.00000000 0.53125000 45.00000000 1.62500000 2.00000000 0.76562500 23.00000000 0.50000000 2.00000000 0.25000000 30.00000000 0.87500000 2.00000000 0.43750000 27.00000000
1651579111.11452985 5.00000000 5.00000000 0.72612847 2.00000000 2.00000000 1.00000000 6.00000000 4.00000000 4.00000000 1.00000000 15.00000000 0.43750000 1.00000000 0.43750000 40.00000000 2.25000000 3.00000000 0.85416667 56.00000000 4.00000000 4.00000000 1.00000000 85.00000000 0.87500000 2.00000000 0.53125000 46.00000000 1.62500000 2.00000000 0.76562500 26.00000000 0.50000000 2.00000000 0.25000000 36.00000000 0.87500000 2.00000000 0.43750000 31.00000000
1651579111.18121219 5.00000000 5.00000000 0.72612847 2.00000000 2.00000000 1.00000000 5.00000000 4.00000000 4.00000000 1.00000000 15.00000000 0.43750000 1.00000000 0.43750000 39.00000000 2.25000000 3.00000000 0.85416667 53.00000000 4.00000000 4.00000000 1.00000000 85.00000000 0.87500000 2.00000000 0.53125000 46.00000000 1.62500000 2.00000000 0.76562500 29.00000000 0.50000000 2.00000000 0.25000000 41.00000000 0.87500000 2.00000000 0.43750000 33.00000000
